# q qerr q^2*I(q) q^2*I(q)err
9.921823144758155910e-02 1.956265015262482861e-05 3.120528587845917794e-03 5.692558905679523384e-01
9.928582823885823139e-02 1.937061691015074330e-05 2.595930836914460676e-03 5.159688042206000969e-01
9.935375180914494952e-02 1.973761904562265908e-05 2.521748326442813191e-03 4.957146638758867518e-01
9.942146588958299114e-02 1.939967422666104510e-05 2.761198867784948364e-03 5.371151581477303649e-01
9.948891276530634487e-02 1.937694268732964096e-05 2.521421100820957304e-03 5.491114972060248123e-01
9.955629740471896860e-02 1.968523897851661445e-05 2.973436905881055806e-03 5.623480186838458739e-01
9.962369063010502457e-02 1.924102485777907798e-05 2.580709918881233297e-03 5.224193944224023722e-01
9.969112560478143870e-02 1.978145869606365826e-05 2.516923777763950803e-03 4.841350551926315582e-01
9.975880866762497357e-02 1.930732126219964994e-05 2.744912659586785323e-03 5.294081163022400505e-01
9.982686133406737383e-02 1.974071817580514898e-05 2.545120716944565455e-03 4.956115752236145422e-01
9.989440861746458344e-02 1.949428913454827049e-05 2.322673341136987073e-03 4.853029370252740504e-01
9.996160970265091650e-02 1.933992158655285529e-05 2.519911772406633124e-03 5.038068096266568041e-01
1.000287813999701653e-01 1.970986752680705818e-05 2.742318614884678863e-03 5.391232341448874976e-01
1.000963378349852134e-01 1.924127339658029842e-05 2.255912648789450657e-03 4.822927589968726836e-01
1.001644539598118971e-01 1.988647019298827269e-05 2.937065738280457156e-03 5.440270841256383827e-01
1.002321582996489463e-01 1.931921775769340020e-05 2.369940182772670330e-03 4.652415542391813430e-01
1.002995745279486595e-01 1.955944513231664729e-05 2.492631393704025037e-03 5.027641326011230705e-01
1.003669508341479555e-01 1.956847281012226769e-05 2.563467313464335481e-03 5.189673650925854531e-01
1.004339728624520645e-01 1.901794786391188956e-05 2.714702523228093491e-03 5.024566996041948119e-01
1.005014493155390598e-01 1.988245114302160201e-05 2.589552046198082859e-03 5.122535352977432010e-01
1.005694481844757043e-01 1.933407198276947470e-05 2.628628152904483820e-03 5.137434232683122382e-01
1.006372492018063475e-01 1.974520888018014897e-05 2.442833567767532365e-03 4.879503696585260064e-01
1.007048930347236998e-01 1.949434667907892091e-05 2.319592796217080644e-03 4.794837316777098013e-01
1.007716666688973500e-01 1.902598963874553673e-05 2.612065593127256731e-03 5.127759913713311191e-01
1.008389561252580335e-01 1.997259880261333369e-05 2.471973177923610012e-03 4.757860646131294446e-01
1.009069549560001333e-01 1.922027227660241686e-05 2.332550979791774698e-03 4.785846838642359158e-01
1.009747533006562364e-01 1.976299757401078126e-05 2.559239530700682230e-03 4.892299817420945884e-01
1.010424344035214389e-01 1.940550454521257714e-05 2.685989735656029321e-03 4.853412872360461927e-01
1.011099487081475734e-01 1.950340948434405589e-05 2.435448943456299409e-03 4.667076234733004703e-01
1.011772648801626123e-01 1.967246217564925395e-05 2.203763936024640251e-03 4.652466825276521112e-01
1.012443932712954742e-01 1.903522080011289038e-05 2.727581478412488634e-03 4.971629550705411460e-01
1.013121585853226370e-01 1.999260411237890696e-05 2.072569452130469583e-03 4.562135601929018236e-01
1.013802529898416155e-01 1.928969736417400377e-05 2.709375140567777882e-03 5.158786882601631429e-01
1.014478661291234735e-01 1.957425614992838877e-05 2.528810230357485516e-03 4.840053967358222686e-01
1.015151214965129833e-01 1.946958334666837025e-05 2.296699368216463099e-03 4.657620486632784162e-01
1.015822304618608507e-01 1.915902997988409517e-05 2.495532308507236643e-03 4.899917608795787971e-01
1.016495132332188578e-01 1.985490131655207020e-05 2.501269099153395539e-03 4.734651955003023605e-01
1.017175608797161873e-01 1.935353250759074930e-05 2.594290964885566809e-03 5.151637835652838060e-01
1.017853958153864397e-01 1.967784460538888448e-05 2.254881597928887638e-03 4.881023935442498907e-01
1.018528825224856160e-01 1.935282261434268211e-05 2.347061013153677912e-03 4.729318574486929827e-01
1.019203733698093028e-01 1.948097578611456159e-05 2.372998696950138087e-03 4.961786446787911919e-01
1.019877377636049381e-01 1.974500377462226871e-05 2.306214633722871062e-03 4.766476722237861785e-01
1.020552828904356807e-01 1.917678664339341702e-05 2.357567429168435248e-03 4.744287357320307597e-01
1.021228410241398210e-01 1.972011295269584589e-05 2.571552655604811277e-03 5.000781820975888081e-01
1.021904119255614418e-01 1.930899873147623227e-05 2.304297528672529221e-03 4.715837211304371723e-01
1.022581361955270801e-01 1.959773823834557547e-05 2.487359022791566128e-03 4.910487922074845968e-01
1.023252200971397352e-01 1.950602770756985996e-05 2.505607053656325450e-03 5.084150758751063703e-01
1.023925230650591794e-01 1.924665368251813705e-05 2.401226591463342074e-03 4.946593013860580701e-01
1.024602088314723186e-01 1.986848613674007907e-05 2.379124403029818108e-03 4.953337489229147073e-01
1.025279038451397118e-01 1.920854312649876512e-05 2.167771447506800474e-03 4.686970243212155163e-01
1.025957812701399768e-01 1.983080767629147699e-05 2.310973595860521534e-03 4.619166899210566113e-01
1.026629802692650278e-01 1.915957371599497991e-05 2.373643911564445388e-03 4.602649182345429635e-01
1.027307008069542754e-01 1.986084384333667397e-05 2.172799359353402501e-03 4.469663665537607633e-01
1.027984993524539009e-01 1.965984795170779787e-05 2.289631818308567480e-03 4.510173661261730471e-01
1.028655477839020144e-01 1.896009728587023165e-05 2.053913246341090848e-03 4.492513960979092613e-01
1.029332099750728535e-01 1.999610606700782061e-05 2.304073203429920710e-03 4.654670400780844264e-01
1.030009595766339658e-01 1.916845460346857112e-05 2.158741091867415630e-03 4.556820421149828104e-01
1.030687398925030779e-01 1.980634910597743974e-05 2.493191819282188602e-03 4.841834058200491508e-01
1.031364173918613986e-01 1.953167387998166918e-05 2.473316501386288967e-03 4.881599743058674390e-01
1.032034208631250199e-01 1.906033722601446436e-05 1.839012272434758458e-03 4.232393136396491728e-01
1.032709129515024943e-01 1.994748986268314974e-05 2.199516280690779965e-03 4.685309793768004383e-01
1.033384826000954965e-01 1.913619117872582235e-05 2.085102358597911917e-03 4.320696238136835232e-01
1.034063883342011131e-01 1.985810474001830980e-05 2.221408407574270143e-03 4.666589005018983993e-01
1.034739201541768766e-01 1.926839743851402391e-05 2.050667815498322458e-03 4.297255116551560450e-01
1.035407696081301065e-01 1.920191428627858772e-05 2.280146960259332375e-03 4.847803344312630602e-01
1.036083216861848483e-01 2.010057685269065603e-05 2.799512997807651702e-03 5.114622226853154929e-01
1.036759019399994958e-01 1.888193064794718560e-05 2.208064767762933124e-03 4.750157732764574425e-01
1.037435631412021858e-01 2.001077777573585507e-05 2.302082351934579135e-03 4.488219380719699059e-01
1.038111748980359988e-01 1.899389912359640675e-05 2.264377594631803142e-03 4.573598544871986249e-01
1.038787826785887991e-01 1.980306089601804244e-05 2.198880303782701964e-03 4.840790248256596207e-01
1.039466751271254097e-01 1.975163139912550995e-05 2.019415015777384706e-03 4.188658066602702901e-01
1.040136517823908036e-01 1.887173465396679357e-05 2.479774629925466083e-03 4.960873257772961953e-01
1.040811066038931504e-01 2.002732599914506758e-05 2.428058582320389690e-03 4.442049155883444622e-01
1.041487270962608430e-01 1.896338775155857135e-05 2.324348004808160766e-03 4.666736081671715719e-01
1.042164413159009650e-01 1.997987951515509537e-05 2.185066661412552597e-03 4.565553070585735007e-01
1.042843347208761845e-01 1.949435843389333130e-05 2.475660399259518429e-03 4.701057413132352925e-01
1.043511385863185176e-01 1.891398303307961713e-05 2.237814686553648864e-03 4.632036244529535440e-01
1.044184606274326799e-01 2.017997770128660738e-05 2.163162879880697973e-03 4.283470437582247436e-01
1.044865204212036408e-01 1.893673673294675683e-05 2.571558082377658778e-03 4.990901386218191127e-01
1.045541734096219755e-01 1.989966049258275324e-05 2.208854365736477674e-03 4.220714767599252348e-01
1.046219487300198842e-01 1.943314602927486930e-05 2.571308157351924906e-03 4.771261617056279936e-01
1.046895887288922938e-01 1.937974621810717156e-05 2.168156106366173324e-03 4.303579238788986516e-01
1.047567520500460592e-01 1.986525456296025024e-05 2.731719621477854496e-03 5.228130192971408574e-01
1.048240073224795676e-01 1.882157264707663352e-05 2.117882456796317970e-03 4.385337429948180654e-01
1.048915433176662998e-01 2.010405437546965829e-05 2.058482838240607068e-03 4.469963763957834901e-01
1.049596894585358153e-01 1.920193793382626643e-05 2.028044202976850285e-03 4.428028683783623576e-01
1.050272547228625064e-01 1.950416861236680383e-05 2.101090330404008309e-03 4.264244534391475328e-01
1.050945748433802229e-01 1.967467350063753531e-05 2.078739641508844330e-03 4.247632223296312626e-01
1.051614399977446740e-01 1.862438299392527377e-05 2.243840557588254632e-03 4.588354788962376030e-01
1.052287191310657816e-01 2.041261623097678635e-05 2.105619872588371765e-03 4.361383459544551089e-01
1.052971956851518759e-01 1.877843271859971368e-05 2.033160040187744627e-03 4.351047944777838850e-01
1.053646411765824797e-01 1.991230817803661272e-05 2.157943165462314697e-03 4.515414444857244192e-01
1.054321971295947014e-01 1.927363437412408267e-05 2.016127858275624987e-03 4.164503440163960790e-01
1.054999556176435122e-01 1.951534622511738820e-05 1.936880110558963876e-03 4.282277292716208383e-01
1.055669890378664044e-01 1.967127378462102402e-05 1.986128763776020927e-03 4.021801161357110299e-01
1.056341435442900017e-01 1.883918847485519272e-05 1.643510646235485850e-03 3.829436483277263159e-01
1.057016372904605872e-01 2.003697377876731035e-05 1.981389657792252158e-03 4.134704355320185098e-01
1.057696309367403831e-01 1.928946223070181521e-05 1.810985168059124541e-03 3.895680327135515597e-01
1.058379878912360378e-01 1.993774331733743255e-05 1.824192110878848075e-03 4.151717505007403441e-01
1.059051524826210566e-01 1.917821014875105691e-05 1.744027551467288275e-03 4.048523633465082039e-01
1.059717136248182756e-01 1.894975021347040478e-05 2.362596488581142785e-03 4.762413436236362929e-01
1.060393309436914594e-01 2.026719048769701453e-05 1.864346479914731017e-03 3.927925938615823842e-01
1.061076158776361605e-01 1.895453547940963192e-05 1.918403337936857699e-03 4.253704760974684196e-01
1.061754779869155813e-01 1.993705859356248252e-05 2.096638858966980070e-03 4.033321516173859478e-01
1.062424374314299563e-01 1.889482921662905243e-05 2.055230338775700973e-03 4.154215808086531014e-01
1.063097698935373120e-01 1.976019830089927487e-05 2.164845543345199873e-03 4.539845403390888601e-01
1.063775940500717165e-01 1.987797817879749965e-05 2.063351341927175536e-03 4.082930295125760112e-01
1.064449582513126158e-01 1.891769644407016436e-05 1.967576916027466514e-03 4.312000912445126399e-01
1.065129014725029882e-01 2.019884225539383911e-05 1.843164970434973482e-03 3.915761985077192975e-01
1.065803345830602517e-01 1.861028589701187489e-05 1.811923685372783923e-03 4.213075972614730436e-01
1.066478673120093701e-01 2.009265063980220808e-05 1.606093984172328329e-03 3.569882934893962023e-01
1.067161169327543319e-01 1.960187457529943302e-05 2.067524126206913681e-03 4.435622300794626605e-01
1.067824796109047292e-01 1.856638928679699290e-05 2.187271619695126991e-03 4.538118296273178087e-01
1.068500436447233359e-01 2.034255208135270281e-05 1.974109249604486752e-03 4.220106573779143222e-01
1.069180954373251807e-01 1.886595948632279078e-05 2.185956824603897935e-03 4.532247637770754900e-01
1.069853654499883233e-01 1.975249401775744734e-05 1.867301796692591919e-03 4.014831807573633338e-01
1.070534406818694495e-01 1.962194209703688134e-05 1.997691230043158791e-03 4.397613070769823551e-01
1.071203953019463501e-01 1.892879945574555688e-05 1.887786237328734811e-03 3.800432593802645087e-01
1.071876230051908990e-01 2.002251867286244737e-05 1.616215841508057303e-03 3.897373282969461838e-01
1.072554108857612792e-01 1.901983814435463901e-05 2.078091926449402663e-03 4.018686843773301987e-01
1.073226015996452398e-01 1.961801259025882974e-05 1.598732478930951816e-03 3.726939413239240828e-01
1.073904905522354847e-01 1.968145002921568195e-05 1.505864381856818288e-03 3.733864183555938854e-01
1.074580654299619464e-01 1.924565988493979489e-05 2.082288427630325095e-03 4.018901904355873800e-01
1.075255843653651067e-01 1.983276975635526771e-05 1.741674073001034167e-03 3.842680075588628119e-01
1.075932939629305612e-01 1.918025372351929550e-05 2.461409574653786268e-03 4.560579736926512195e-01
1.076608071573170178e-01 1.967974685165224124e-05 1.748128105892426823e-03 3.934426184690715256e-01
1.077284444126231922e-01 1.946447101621673757e-05 1.863077094672424506e-03 3.855884199713802696e-01
1.077957525861181209e-01 1.929058656431961388e-05 1.614972526440377077e-03 3.656462953333340926e-01
1.078633323065825156e-01 1.994425346483321568e-05 1.082278926165604381e-03 3.234386094469677286e-01
1.079311554227910530e-01 1.912540883007842079e-05 1.934804314612929279e-03 3.997999906906622436e-01
1.079985083349175312e-01 1.960740249635467666e-05 1.462901961677926270e-03 3.611879985167613105e-01
1.080658067765945252e-01 1.927061227690492749e-05 1.633317285912764183e-03 3.574651140097765412e-01
1.081335272158103489e-01 1.960962960150628044e-05 1.833375215560828888e-03 3.643573146300008725e-01
1.082014898183018964e-01 1.971102200819557741e-05 1.631716013783984440e-03 3.851080657303647681e-01
1.082689486152539349e-01 1.912331159563600841e-05 1.560144293767418665e-03 3.608973332346858132e-01
1.083362301648924664e-01 1.961426967863153664e-05 1.290208871477153399e-03 3.457037657152451371e-01
1.084037605889094508e-01 1.942425585621115224e-05 1.696949503222757848e-03 4.002175928662768389e-01
1.084710876610907870e-01 1.930942243593220667e-05 1.810150285904621979e-03 3.907928726919243090e-01
1.085385222542522982e-01 1.968864082554971424e-05 1.756381975776762343e-03 4.135714197536752845e-01
1.086059562307107318e-01 1.929743664857205476e-05 1.578546967421315698e-03 3.623343693534035737e-01
1.086736591105970234e-01 1.957201930823448003e-05 2.143289796443800278e-03 4.140535392337613141e-01
1.087413979235970496e-01 1.958541514407651800e-05 1.500147444630054415e-03 3.445385789048521774e-01
1.088088460187481704e-01 1.915654127071974368e-05 1.051372178974625338e-03 2.982984827377574977e-01
1.088761133005631682e-01 1.964946226246299264e-05 1.565623704378480601e-03 3.711757604043255943e-01
1.089435988769446167e-01 1.922684938852591967e-05 1.893451428741964662e-03 3.975541842825022765e-01
1.090113150254266583e-01 1.974451314737428264e-05 1.548037821155078767e-03 3.800642670454236205e-01
1.090791075730093707e-01 1.945056019284029837e-05 2.006371856798974500e-03 3.956510993870841486e-01
1.091468498577349150e-01 1.965632072312166787e-05 1.500854782219455475e-03 3.442124772787228393e-01
1.092140829899900384e-01 1.931119589002818924e-05 1.779538262757032058e-03 3.997430266965179002e-01
1.092814234003890300e-01 1.949702224952622640e-05 2.006328156069736059e-03 4.152685889596786639e-01
1.093496555113233626e-01 1.981334422898878013e-05 1.524442665873477652e-03 3.683050909414253282e-01
1.094170355505434677e-01 1.908807524468791254e-05 1.102033174521822867e-03 2.897621711733537886e-01
1.094841221649358182e-01 1.941792893939315806e-05 1.342916477876008284e-03 3.413856222416227215e-01
1.095513527135203585e-01 1.932856775848103260e-05 1.721734016735497474e-03 3.965346838494467896e-01
1.096187270581079343e-01 1.955776118650136197e-05 1.608872344346773224e-03 3.650492717235714890e-01
1.096871675559120823e-01 1.977025107555122101e-05 1.912922341442141547e-03 3.887387303264526195e-01
1.097545466361888600e-01 1.914855996137074956e-05 1.946306719522568124e-03 3.919685364096889280e-01
1.098217966371600601e-01 1.953398661235921461e-05 1.573151349993096634e-03 3.502631979748360713e-01
1.098892869684734430e-01 1.934232524710609180e-05 1.276721274760124133e-03 3.222189162247801608e-01
1.099563407672879550e-01 1.943040571012970879e-05 1.235907236104155172e-03 3.179874900159827544e-01
1.100244608376589051e-01 1.978325645253635478e-05 1.452645837914104442e-03 3.391492764500314561e-01
1.100922305725374611e-01 1.937789852275897788e-05 1.438939634901166770e-03 3.513312178889838600e-01
1.101594298926701354e-01 1.932969277032618944e-05 1.957274192625500786e-03 4.157948788659701078e-01
1.102271119111471603e-01 1.970964702736622206e-05 1.877729776405759202e-03 3.982918085271004438e-01
1.102942691426790356e-01 1.908192708380995777e-05 1.383676868896802298e-03 3.602519239476986157e-01
1.103614904525213325e-01 1.960179346599172354e-05 1.926085542077518847e-03 3.904761328395940922e-01
1.104295277989465057e-01 1.956166460761115744e-05 1.438051958714422172e-03 3.513438623699609575e-01
1.104973742006612608e-01 1.958413721770772064e-05 1.569814676388123350e-03 4.120629956678625860e-01
1.105649639828044650e-01 1.927268259420387522e-05 1.483569327732870043e-03 3.419488678023340777e-01
1.106321677281954935e-01 1.948487200510235417e-05 1.079953812021139381e-03 2.843982082248450727e-01
1.106997370706588463e-01 1.935427785964753358e-05 1.280313768844641752e-03 3.376126954473347430e-01
1.107670453715784015e-01 1.932810885152855162e-05 1.664684096429303170e-03 3.577734163034522741e-01
1.108348070239298933e-01 1.970352374427145379e-05 2.211183800645720107e-03 4.104875178234027033e-01
1.109023745356405577e-01 1.912725982060094548e-05 1.416677523079355305e-03 3.201860742690824657e-01
1.109698139714927617e-01 1.970721665381338893e-05 1.759185658981101373e-03 3.652149013912914244e-01
1.110375101043916263e-01 1.932480401423193158e-05 9.084768479082116002e-04 2.619974502342931055e-01
1.111047438843091595e-01 1.934937541662469141e-05 1.510202524535917291e-03 3.444739212575059217e-01
1.111725977684799860e-01 1.983720877279120971e-05 1.438654089317615301e-03 3.954473442206268285e-01
1.112400217094968030e-01 1.900596324068041000e-05 1.709163319051011177e-03 3.617413561044648951e-01
1.113069459322065524e-01 1.956389999386346060e-05 1.211990499073873837e-03 3.156855722285983323e-01
1.113747755761479580e-01 1.949026732889809764e-05 1.302113105293420609e-03 3.074623999590361811e-01
1.114420577371492971e-01 1.919292579428127915e-05 1.348384642406355539e-03 3.298979309425305040e-01
1.115097441292997454e-01 1.977861843910810375e-05 1.667185211501483492e-03 3.578036802772052161e-01
1.115777449523975978e-01 1.930101422022683020e-05 1.592389823898664831e-03 3.520203612726114928e-01
1.116451947920552717e-01 1.951384789485931549e-05 1.457853745047481449e-03 3.568689299554582695e-01
1.117127804386922607e-01 1.957585607156431924e-05 1.615025864079742621e-03 3.367871776484367419e-01
1.117798605626872249e-01 1.920891025194707604e-05 1.741690643821317388e-03 3.645946984259249568e-01
1.118472092423773157e-01 1.961501438716484788e-05 1.431844374041292339e-03 3.194475648975403925e-01
1.119154335163596165e-01 1.959323409301214961e-05 2.062053262177909480e-03 3.722010371835585696e-01
1.119831275457000841e-01 1.928716808403581215e-05 1.971732838823354005e-03 3.822016017734687354e-01
1.120506316652608858e-01 1.963403355163045321e-05 1.020121704597447363e-03 2.741464285835486514e-01
1.121180355203368062e-01 1.932433286446248125e-05 1.540894347676455452e-03 3.662675537769558565e-01
1.121848668915286507e-01 1.925901473964471570e-05 1.233867094065686483e-03 2.984431338264164624e-01
1.122525651894149268e-01 1.959876222036792913e-05 1.544594383486923251e-03 3.482078332595401338e-01
1.123207914355780768e-01 1.976131206531706481e-05 1.410995547422031057e-03 3.163372650927295804e-01
1.123882347019389272e-01 1.900010977301578211e-05 1.052592941618175773e-03 2.774303382699747633e-01
1.124552485404764213e-01 1.963853118692162133e-05 1.978654471149030643e-03 4.329759552729068872e-01
1.125229421243481853e-01 1.962992579822457265e-05 2.124992308417244027e-03 3.934770498526218296e-01
1.125902384951976837e-01 1.922762607806527012e-05 2.082578010723759847e-03 4.581462300800197562e-01
1.126585620991931297e-01 2.015576542813380808e-05 1.331323595901162974e-03 3.076128243138794849e-01
1.127259933741595194e-01 1.886260058282720754e-05 1.528679648985390186e-03 3.489564295678338479e-01
1.127928341686753461e-01 1.965559489615334221e-05 1.424129489530107963e-03 3.166149840316334618e-01
1.128601403135248982e-01 1.938666802546736121e-05 1.736919718852981010e-03 3.659961455437543698e-01
1.129273248792853485e-01 1.947555725375489205e-05 1.557567108933332342e-03 3.288650000287391961e-01
1.129959274633460520e-01 1.992559160372892309e-05 1.754392619995662032e-03 3.457939500285456824e-01
1.130639382717495284e-01 1.939001079435797374e-05 1.318927807839157451e-03 3.055297787216371130e-01
1.131308158051328588e-01 1.924098394098153994e-05 1.664856128095596561e-03 3.612172563458400654e-01
1.131981473465306226e-01 1.960141482129356419e-05 1.979370656024798981e-03 3.848715563707016396e-01
1.132659147789871201e-01 1.966920164103531449e-05 9.542355955081566763e-04 2.635573238198848367e-01
1.133333739469377099e-01 1.940744813446022710e-05 2.085851447467794700e-03 4.343865205721408329e-01
1.134013971030258389e-01 1.959137558704253525e-05 1.868529117124860658e-03 3.775224235589299537e-01
1.134690879879870634e-01 1.956389320687455148e-05 1.129406484984697267e-03 2.842430352904179447e-01
1.135364028715385859e-01 1.944038395565803593e-05 1.741961456352475110e-03 3.689296425149378167e-01
1.136034812368060809e-01 1.896999089653095971e-05 8.443014639612098299e-04 2.484997168194957584e-01
1.136702326581474770e-01 1.970202563990675464e-05 2.349258507737705080e-03 4.723774896363354681e-01
1.137381962245507666e-01 1.927444259309688224e-05 2.217664676642471053e-03 4.481253665848775602e-01
1.138064419972665969e-01 2.007957221417125756e-05 1.603569344009558905e-03 3.587582519457936936e-01
1.138741875259438596e-01 1.925449386978815965e-05 1.815426281857136130e-03 3.765633945058748377e-01
1.139403233237221424e-01 1.884417165362214434e-05 1.913195388501060662e-03 4.114698989537299845e-01
1.140073127921134438e-01 1.983363678182778630e-05 1.706764402131558892e-03 3.397004582819612706e-01
1.140756883123685839e-01 1.963813321923807764e-05 1.897767471824680528e-03 3.550845761209120988e-01
1.141443491993030801e-01 1.986060638668968401e-05 2.057199861178806658e-03 4.203942396523744351e-01
1.142124545466768615e-01 1.922474986419807312e-05 2.371724504286677922e-03 3.883637913845506828e-01
1.142789315558201124e-01 1.923099808235553679e-05 7.592833835778963619e-04 2.354471384348761354e-01
1.143457478069809935e-01 1.911916434713224831e-05 2.461167066642390173e-03 4.225478847594805742e-01
1.144132381129121939e-01 1.976471311322286313e-05 1.674352088491876415e-03 3.691746322803688418e-01
1.144818269406511907e-01 1.982682084980842962e-05 1.404223789250272142e-03 3.113499037016766446e-01
1.145492200597893889e-01 1.907836797825538281e-05 1.177572650181312646e-03 2.878198164103151213e-01
1.146163401665548087e-01 1.942921998852413501e-05 1.515796780751008360e-03 3.594319401750481480e-01
1.146838190351528175e-01 1.978937336166070352e-05 1.537290975797261103e-03 3.615431315455876482e-01
1.147515573053776022e-01 1.929720766030040862e-05 5.486633293337232851e-04 2.012691214748533186e-01
1.148191854436946546e-01 1.944598363984997923e-05 7.324136303307523382e-04 2.846374954241311372e-01
1.148862575408740316e-01 1.939422150879308992e-05 1.487194610901187118e-03 3.601890899043879157e-01
1.149543132910977594e-01 1.959136210726149943e-05 1.380618791187984825e-03 3.084175641309122029e-01
1.150222895022195158e-01 1.936873592302885050e-05 1.628323333210141216e-03 3.313947587243761816e-01
1.150893450530929840e-01 1.954406859775288620e-05 8.278473340468686615e-04 2.440703023720829645e-01
1.151561703397116360e-01 1.881721264520294236e-05 2.873204439583547810e-03 5.228129209263514543e-01
1.152235782326404279e-01 1.980658827178239474e-05 2.250249657751425113e-03 3.789945608915948339e-01
1.152925736989068306e-01 1.999955216115443477e-05 1.802356277982083282e-03 3.456962469272231719e-01
1.153600639124676835e-01 1.893554677738846622e-05 9.857736552510093855e-04 3.271022323120328368e-01
1.154265414191989886e-01 1.931036288838791469e-05 2.011062107773291686e-03 3.619495733171189666e-01
1.154931725875940202e-01 1.954110536160379500e-05 1.600640749721733442e-03 3.286334973582843988e-01
1.155605794640961193e-01 1.944263127636587201e-05 1.907749646582524751e-03 3.540683994468872275e-01
1.156305114071036894e-01 2.017327256506297600e-05 1.637193694073673864e-03 3.315934737460852211e-01
1.156989513094433542e-01 1.940853533925715428e-05 3.272193792781208366e-03 4.843221126169776625e-01
1.157651719593559420e-01 1.857887156212079122e-05 2.010236255816887519e-03 3.622843660069081095e-01
1.158298606067546671e-01 1.896386734928601577e-05 6.708278304090107939e-04 2.207941080440614101e-01
1.158988781459075190e-01 2.084711590791489389e-05 1.599113089938085505e-03 3.281915809461569689e-01
1.159685683465009054e-01 1.870115067933665590e-05 7.269572348290298915e-04 2.293320171241683414e-01
1.160344782641486161e-01 1.930583771301042252e-05 1.980000021475467227e-03 3.602190706602105830e-01
1.161031034648390969e-01 1.947045566011705134e-05 3.171748384509913768e-03 4.956558157490447147e-01
1.161694825491091793e-01 1.894469377832894201e-05 3.598759646860741606e-03 4.521554072012018977e-01
1.162368860878532084e-01 1.964153553901109715e-05 2.329485118517338367e-03 3.855289116348982192e-01
1.163046354540037269e-01 1.987323646047203988e-05 1.001982831710274005e-03 2.670777791911748689e-01
1.163718762497107234e-01 1.892827300363124633e-05 1.692801697734748305e-03 3.385016001931650531e-01
1.164407308467409891e-01 1.906938459927885304e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.165076309643197916e-01 1.999451119437575176e-05 1.939146867559732486e-03 4.738036236346572783e-01
1.165751346949643191e-01 1.886929541890702407e-05 1.509973558794341485e-03 3.239418446264178408e-01
1.166407127566344570e-01 1.856969566273875333e-05 1.700631984046963464e-03 3.423265984407288243e-01
1.167086893071730969e-01 2.032241765553778864e-05 2.724183631959652390e-03 4.163330166410570965e-01
1.167753313832993883e-01 1.882161097033408008e-05 1.136373168306615590e-03 2.886753181294623438e-01
1.168415811003392785e-01 1.893064530092689043e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.169125986780272797e-01 1.945750551203491145e-05 3.417138932412366620e-03 6.846531968814576485e-01
1.169768927114394758e-01 1.898893988559478331e-05 4.561197809474540690e-03 5.270460756424925064e-01
1.170462292114583108e-01 6.413465663511028681e-06 4.566606590873744861e-03 5.773506362589245766e-01
1.171122407152627859e-01 2.632528372856859334e-05 0.000000000000000000e+00 0.000000000000000000e+00
